,protein_name,num_sample,mol_id,Model,FF_unminimised_Minimized Vina score,FF_unminimised_Vina score,FF_unminimised_Minimized Glide score,FF_unminimised_Glide score,FF_unminimised_VALIDITY3D_BOND_LENGTH,FF_unminimised_VALIDITY3D_BOND_ANGLE,FF_unminimised_VALIDITY3D_BOND_TORSION,FF_minimised_Minimized Vina score,FF_minimised_Vina score,FF_minimised_Minimized Glide score,FF_minimised_Glide score,FF_minimised_VALIDITY3D_BOND_LENGTH,FF_minimised_VALIDITY3D_BOND_ANGLE,FF_minimised_VALIDITY3D_BOND_TORSION,easydock_redocking_rmsd,easydock_plif,easydock_redocking_score,glide_redocking_rmsd,glide_plif,glide_redocking_score,SMILES,MW,QED,logP,SAScore
10,GPCR_5HT2C,100,DiffSBDD_18,DiffSBDD,-5.839,-5.593,,,9.076026623014691e-06,0.4582029767176707,0.05483829195918255,,,,,,,,,,,9.984117260988993,0.0,-7.922378700820165,CCN(C[C@H]1C[C@@H]1NC1=C=CCC[C@@H](C(=O)O)C[C@@H]1C)[PH](C)(CC)c1cccc(NC(C)=N)c1,486.6410000000001,0.16360626842120807,4.895370000000004,5.644713373385818
11,GPCR_5HT2C,100,DiffSBDD_19,DiffSBDD,-2.956,-2.027,-4.53,10000.0,1.320260453413121e-11,,,-3.412,-2.859,-4.094,-4.214,0.9080570084031622,,,2.9473911854384034,0.222,-4.55,5.595696424337966,0.0,-4.657687332484854,C[S@@H]1CC[C@H](SCCO)C1,180.338,0.6347145695134802,1.1152,5.580859785298343
12,GPCR_5HT2C,100,DiffSBDD_2,DiffSBDD,-5.896,-3.612,10000.0,10000.0,0.3986245027618583,0.14319845636960732,8.558056102614337e-06,-7.283,-6.037,-5.79,-5.018,0.6393840657406096,0.25009526202848376,0.002007620621274303,3.077384743757451,0.444,-9.662,11.907169177456545,0.0,-7.8614607213236445,CC[C@@H](CC(=O)NCCC[C@]1(F)CC[C@H](CO)O1)C[C@H]1C[C@H]2N[C@@H]3[C@@H](NC(=O)OC)[C@@H]3[C@H]2C[C@@H]1CO,513.6510000000005,0.25199665285337364,1.855800000000001,5.502492754259686
13,GPCR_5HT2C,100,DiffSBDD_20,DiffSBDD,-7.111,-6.936,-6.195,10000.0,0.0004916456579738829,0.04007139091932247,0.1383588673062888,-6.273,-6.348,-6.314,-6.156,0.29921636008747415,0.7794086980106354,0.6361443898839272,8.21565255855936,0.0,-8.003,7.411121004066594,0.0,-7.00036582309101,CCCC(O)[C@H]1CN[C@@H](C[C@H]([C@H](O)c2ccnc(F)c2)P(=O)(O)O)C1(O)O,408.36300000000006,0.17256029895829203,-0.3795999999999998,4.99741423159999
14,GPCR_5HT2C,100,DiffSBDD_21,DiffSBDD,-5.226,-5.211,-4.975,10000.0,2.0542416343360283e-06,9.078816306975357e-06,0.033885681545405444,-5.694,-5.223,-5.197,-5.779,0.7352961976726965,0.7832492103885306,0.10060237541187766,6.593841096053195,0.0,-7.412,2.2790538707917554,0.0,-5.569114653163634,CO[C@@H]1[C@H](O)[C@H]1[C@H]([C@@H](CO)OCCCCC=CC#N)N1CCOCC1,354.44700000000006,0.4074681278578535,0.3204800000000019,4.617827723706757
15,GPCR_5HT2C,100,DiffSBDD_22,DiffSBDD,-6.214,-1.568,10000.0,10000.0,6.389858227960755e-11,0.2097080314652552,,-5.189,-4.314,10000.0,10000.0,0.7779928018538979,0.8184662499904966,,3.120911696633183,0.222,-8.339,6.783130296287204,0.0,-5.957421543151246,NC(F)=CCCN[C@@H]1O[C@@H](CN2CC[C@H]3C[C@H]32)[C@]2(O)[C@H]1[C@H]2O,313.37300000000005,0.3820181617328333,-0.7233999999999974,5.438992371433666
16,GPCR_5HT2C,100,DiffSBDD_23,DiffSBDD,-9.112,-8.631,10000.0,10000.0,0.04598240180764401,0.466382854325977,0.0009013057437309036,-9.435,-8.894,-9.706,-9.257,0.7190097485354804,0.8260706307546285,0.05109022888086519,1.8349696939671178,0.444,-10.258,6.764061376819515,0.0,-6.665498558845056,Cc1cccc(CO[P@](=O)(O)[C@@H](COC[C@H](Nc2cnccc2C)C(=O)O)Cc2ccccc2C)c1,512.5430000000002,0.2768736084333491,4.902060000000004,3.860289527006513
17,GPCR_5HT2C,100,DiffSBDD_24,DiffSBDD,-9.492,-7.817,-9.653,10000.0,0.003791542804321145,0.10247016574063678,0.0013530689440759242,-10.593,-9.421,-10.28,-9.484,0.8358930398726138,0.8851929941590407,0.006800244308032523,2.463900870570893,0.667,-11.698,4.536004358899999,0.0,-7.6466083555093185,CC(NC(=O)O)N[C@H]1CCN[C@@H](C(=O)N2C[C@H](N(Nc3ccccc3F)C(=O)[C@@H]3CC=CCC3)CCN2)C1,531.6330000000003,0.1696238619510369,1.7668000000000008,4.927809493059049
18,GPCR_5HT2C,100,DiffSBDD_25,DiffSBDD,-7.481,-6.605,10000.0,10000.0,0.11583888138665835,0.30585208857660423,,-7.764,-7.642,-6.385,-6.262,0.7643972132186816,0.5808862754100936,,4.104947674668302,0.0,-10.139,2.7870385521544714,0.0,-8.397418081272658,Cc1cnc(N)c(C(=O)O)c1C(=O)NC1=NC=CN([C@H]2CCCC[C@](C)(N3CCC(C)O3)C2)C1,470.5740000000003,0.5721720407636964,2.702720000000001,4.802726181630154
19,GPCR_5HT2C,100,DiffSBDD_26,DiffSBDD,-10.788,-10.735,10000.0,10000.0,0.013344414944149263,0.06124735397784349,0.011639543191092897,-8.997,-8.43,-8.55,10000.0,0.7549599499809393,0.5445999246583654,0.006078781259127267,0.5765805642395722,0.556,-11.423,2.907150626965334,0.0,-6.330379477162612,C[C@H](ON[C@H]1CC[C@@H](c2cc3c(c4c2CNc2ccoc2C4)C(=O)NC3=O)[C@@H](O)C1)[C@@H](O)CO,471.5100000000003,0.26685412501592587,0.9393999999999998,5.0753977275696
20,GPCR_5HT2C,100,DiffSBDD_27,DiffSBDD,-6.203,-6.038,-1.344,-1.365,0.0006247720067642844,6.825793634060876e-05,0.008299414450160398,-5.503,-5.204,-1.874,-1.836,0.9755112808756318,0.8227841294863244,0.06416828821985775,7.479144666170056,0.222,-6.432,7.4753609400726475,0.0,-1.994161187851407,CC(C)CCCCCCC[C@@H](O)C(Cl)CO,250.80999999999995,0.4612768559925908,3.333700000000002,3.2561789783054316
21,GPCR_5HT2C,100,DiffSBDD_28,DiffSBDD,-10.392,-8.908,-10.42,10000.0,0.40238961436029586,0.34718067192744645,0.3906132588329364,-9.671,-9.671,-10.44,-9.435,0.8724909168798858,0.9395060352088097,0.458360713231909,0.8499118314343677,0.444,-12.997,2.8462309205392695,0.0,-9.93305048884457,C[C@H]1C=CC=C(O)C2=C1CCN(CC[C@@H]1Sc3c(-c4ccc(F)cc4)ccc(N)c3C1=O)C2,462.5900000000001,0.564683770996389,5.772100000000005,4.209359345713725
22,GPCR_5HT2C,100,DiffSBDD_29,DiffSBDD,-7.372,-5.484,-7.634,10000.0,0.10779716304939987,0.10932177093763275,0.019683650220778906,-7.745,-7.11,-8.197,-7.626,0.8769885048519906,0.7236954212750539,0.07366944019147488,3.513101776337982,0.556,-9.306,3.349114364637735,0.0,-8.304585136018364,NC1=CCCC2=CN([C@H](CN[C@H](CCCOc3ccccc3)C(=O)O)[C@H](O)CO)CC=C2N1,458.5590000000003,0.251838760362783,0.8771000000000008,4.329719854994611
23,GPCR_5HT2C,100,DiffSBDD_3,DiffSBDD,-5.195,-1.655,10000.0,10000.0,0.35589879435893557,0.11203315378030168,,-6.222,-5.569,-8.212,10000.0,0.7256833550498817,0.5324590747107607,,1.8707693171093647,0.0,-9.726,10.245010934750763,0.0,-7.483914649084256,CC[C@H](C)N1C2=CC=C(NC#N)C=CN2C(NC[C@@H](O)C(=O)[C@H](C)NC(=O)[C@@H]2C[C@@H]2N[C@@]23C[C@H]2O3)=C1C,509.61100000000016,0.1425099371988002,0.4159800000000037,5.824788107111207
24,GPCR_5HT2C,100,DiffSBDD_30,DiffSBDD,-4.92,-4.92,-5.501,-4.709,0.11409524253138162,,,-4.475,-4.475,-5.774,-5.385,0.6338118596811828,,,9.194695305702407,0.0,-7.932,8.617627326766815,0.0,-6.667359820409484,C=CN(C)C1=CC2=C(C=CC1)CCCNC2=O,230.31099999999995,0.7876950934268457,2.1121,3.998720427994402
25,GPCR_5HT2C,100,DiffSBDD_31,DiffSBDD,-3.671,10.252,10000.0,10000.0,0.0027211348856424023,0.3669665086650326,,-4.247,-0.931,-0.7036,10000.0,0.8896592532602725,0.9855945444505373,,3.1732636421919214,0.444,-5.382,3.715094831896132,0.0,-2.1484375265329447,CO[C@H](C)CSCCCCNCCN,220.38199999999998,0.5409928275533364,1.0830000000000004,3.1539185678541015
26,GPCR_5HT2C,100,DiffSBDD_32,DiffSBDD,-9.02,-8.422,-8.705,10000.0,2.660919606453681e-05,0.23427058845688215,0.05706997162598354,-8.599,-8.281,-8.615,-8.528,0.721206040856492,0.7340777506291708,0.13809616858022458,7.632680411044528,0.556,-9.204,10.25629186768331,0.0,-6.729944486918613,CC(=O)c1cccc(CNCCC[C@@](C)(C2=CCC(=O)C(C(=O)O)=C2)[C@H]2O[C@H]2[C@@H](O)CC(=O)O)c1,485.5330000000003,0.14255840925067723,2.278500000000001,4.449736953408431
27,GPCR_5HT2C,100,DiffSBDD_33,DiffSBDD,-5.948,-3.705,-6.643,10000.0,1.2600002094204148e-05,,,-6.939,-5.597,-6.456,-6.484,0.8076411878979912,,,5.880430355566391,0.0,-8.224,2.666638715374948,0.0,-7.20013702737064,C[C@@]1(F)C[C@@H](CN2C3=CC=C[C@@H](O)[C@]34C[C@H]24)CO1,251.30099999999993,0.8088284273211653,1.5975000000000001,5.9026980562660025
28,GPCR_5HT2C,100,DiffSBDD_34,DiffSBDD,-5.677,-5.698,-8.063,10000.0,2.2608176116845856e-06,0.1428168047079231,0.20548985764340313,-6.949,-6.604,-8.502,-8.41,0.7471736662754244,0.8652830975871739,0.03929768623650609,2.001660002274582,0.444,-9.5,1.4450447251442238,0.0,-7.454490571381011,CC(C)C[C@@H]1CCC[C@@H]([C@@H](O)CCCCNCC(=O)O)[C@@H]2NC(=O)[C@H](Cc3cn(C)nc3N)[C@@H]12,477.65000000000026,0.28957195940387764,1.9434000000000016,4.75238083358842
29,GPCR_5HT2C,100,DiffSBDD_35,DiffSBDD,-5.073,-4.753,10000.0,10000.0,0.025426138973458114,0.28485148935355586,,-5.373,-5.373,-7.405,-7.499,0.8954169451758679,0.8197507024485589,,1.5226989196817606,0.0,-8.907,3.608878841866474,0.0,-6.215614203148359,Cc1cncnc1[C@@H]1CCCCC[C@@H]2CCC[C@@H](O)[C@@H]2NC1,303.45000000000005,0.837253033889894,2.951920000000001,4.2916091744944485
30,GPCR_5HT2C,100,DiffSBDD_36,DiffSBDD,-5.845,-0.709,10000.0,10000.0,1.229072827516093e-06,0.6723405512944911,,-5.763,-3.654,-4.59,10000.0,0.8912688682697416,0.8181386860522609,,7.323251794797173,0.333,-7.983,7.508986611256269,0.0,-6.302051301020379,CC[C@H](C)CC=C[C@H]1CCC[C@@]1(C)C=CCCC(=O)S,294.5040000000001,0.45671427798416325,5.5780000000000065,4.550769769397986
31,GPCR_5HT2C,100,DiffSBDD_37,DiffSBDD,-5.623,-5.592,-1.665,-2.589,0.0011169268682940635,0.44794054734441585,2.766601890596626e-05,-5.681,-5.149,-2.553,-2.571,0.8734492623678433,0.7818010711131035,0.07294003053905113,9.064928638562039,0.333,-7.456,8.630460519783007,0.0,-5.482120373924435,CO[C@@H](CNCCCNC=O)[C@@H]1C=C(C)CCC1,254.37399999999994,0.37208625462724276,1.4734999999999996,3.9894430456490024
32,GPCR_5HT2C,100,DiffSBDD_38,DiffSBDD,-9.046,-8.322,-8.399,10000.0,0.059663094962586614,0.05322004764505409,0.029853944476359695,-9.196,-8.754,-7.978,-7.556,0.9027650405069463,0.8577476827547428,0.10085662418964308,8.110763463345073,0.444,-9.065,3.9689572168345317,0.0,-6.871332289303046,CCCc1cccc(C(=O)NCC2=CS[C@@H](c3ccccc3)O2)c1,339.46000000000004,0.8307872776500699,4.672500000000004,3.043910600184102
33,GPCR_5HT2C,100,DiffSBDD_39,DiffSBDD,-6.973,-5.931,-4.312,10000.0,0.00042310292070228456,0.0285420290362378,,-6.312,-5.65,-4.955,-4.572,0.8636525951605487,0.7962769299600203,,8.21428866293943,0.333,-8.015,7.663250647877606,0.0,-5.954731814392653,CC1C[C@H](OCCO[C@@H](C)N2[C@@H](O)[C@@]23CO3)C[C@@H](O)C1=O,301.3390000000001,0.5024220622515869,-0.5453999999999992,5.543617037712843
34,GPCR_5HT2C,100,DiffSBDD_4,DiffSBDD,-7.951,-6.912,-7.763,10000.0,0.08666957361513089,0.1792384003828342,,-8.428,-7.263,-8.088,-7.727,0.8139719271264073,0.7451382961031469,,3.768907795447938,0.0,-9.39,7.336998534842079,0.0,-6.620300835722202,CCN1C(=O)C[C@@H]2O[C@@H]([C@H](C)O)CC[C@@H]2[C@@H]1OC(=O)CCN1CS[C@H](C=O)O[C@H]1[C@H]1CCNC1,499.63000000000017,0.36161550484546073,0.5261000000000033,5.486438990108235
35,GPCR_5HT2C,100,DiffSBDD_40,DiffSBDD,-4.302,1.003,-9.826,10000.0,0.07342658408445354,0.7454223556417356,0.07108868193697443,-6.92,-4.242,-10.07,10000.0,0.7335206903662018,0.8044209768370015,0.08912819892890327,11.399194470617095,0.889,-10.213,,,,CC(C)CC[S@@](O)(C#CCc1ccccc1CCO)C(=O)CNC[C@H]1CN(c2ccc(O)cc2)N[C@@H](O)N1,544.7180000000004,0.2122289536549504,2.129199999999999,4.731540239566662
36,GPCR_5HT2C,100,DiffSBDD_41,DiffSBDD,-8.849,-8.687,-7.861,-7.473,0.32902999549009126,0.6774000451161465,0.009973773087174587,-8.278,-7.988,-9.08,-8.156,0.9377583408766195,0.9264851218233918,0.2567744923532329,5.366443585839694,0.667,-9.18,2.7729601418287277,0.0,-9.407057785428876,CCC[C@@H](C=Cc1ccc(C)c(CN)c1)SCc1ccc(F)c(O)c1,359.51000000000005,0.6619390162084388,5.413720000000004,3.2984039774256715
37,GPCR_5HT2C,100,DiffSBDD_42,DiffSBDD,-5.472,-3.935,-7.43,10000.0,0.022313913667149923,0.4249062548259107,0.21933450690074474,-6.711,-6.28,-8.337,10000.0,0.5181096553589151,0.5820939780718516,0.731224404937551,11.162378200689945,0.222,-10.94,10.80044263359844,0.0,-8.621119513406674,CO[C@@H](CC(=O)N1[C@H](C)CC[C@H]2[C@H]1CCCCN2[C@H](O)c1ccc([C@]2(C)CO2)cc1)OC1=N[C@@H]2CC[C@H](O)CC2=CC1,581.7540000000002,0.28269803689510853,4.178100000000003,5.441179629526591
38,GPCR_5HT2C,100,DiffSBDD_43,DiffSBDD,-8.952,-8.732,10000.0,10000.0,1.1634107141230216e-07,7.890693295142085e-05,2.55867650077962e-06,-7.453,-7.255,-8.547,-8.467,0.9062500564107184,0.8111775957093759,0.14148822151471893,0.7652093336625767,0.667,-9.446,7.9267443143362,0.0,-8.154940540232694,CCCO[C@@H](O)CC(Oc1cccc(N(N)O)c1)[C@@H](OO[C@H](C)C[C@@H](N)[C@@H]1CN[C@H]2C[C@H]2C1)[C@H](O)CO,528.6470000000003,0.0640172429928146,0.4123000000000044,5.554789326994603
39,GPCR_5HT2C,100,DiffSBDD_44,DiffSBDD,-7.428,-7.244,-6.752,10000.0,4.488827237593266e-07,0.0885833441119989,,-6.642,-6.421,-7.333,-7.193,0.7165022590252961,0.8936178082466082,,9.106925780232684,0.222,-10.468,9.762976038147135,0.0,-8.193200495104989,C=C1[C@@H](C)C[C@H](CC[C@@H]2C[C@@H](C(=O)C(=O)[C@H](C)O)CN2)CC[C@@H]2[C@@H](CO)CCC[C@@H]12,419.60600000000017,0.4354433656149205,3.280900000000002,5.014428536076792
40,GPCR_5HT2C,100,DiffSBDD_45,DiffSBDD,-5.156,-5.156,-7.854,10000.0,7.304634122273105e-05,0.44369268030770276,,-4.569,-4.569,-6.85,10000.0,0.8890808792284042,0.8338716312417761,,4.267308817104819,0.0,-11.045,,,,C[C@@H]1SC(=C=C[C@H](CC[C@@H]2CC[C@@H]3C[C@@H](OC(F)(F)F)CC[S@@](O)(O2)O3)N[P@](C)(=O)O)[C@H](C)[C@@H]1C(=O)O,593.6229999999999,0.21343973280949916,5.421800000000005,6.882314374231537
41,GPCR_5HT2C,100,DiffSBDD_46,DiffSBDD,-7.515,-5.282,10000.0,10000.0,0.22076143831983777,0.714102634174739,0.4245962855655906,-6.688,-6.116,-6.933,-7.007,0.9131251933282284,0.9287917416285394,0.19577974961918662,2.9000337862753365,0.444,-7.77,2.199342555504371,0.0,-7.200051307684835,Cc1cc(N(C)C[C@H](O)N(C)[P@@](=O)(O)[C@H](C2CC2)[C@H](C)NS)ccc1O,403.48500000000007,0.24498707418240395,2.1739200000000007,4.780853567865569
42,GPCR_5HT2C,100,DiffSBDD_47,DiffSBDD,-7.995,-7.332,-7.533,10000.0,0.027684765212654023,0.4348739444307656,0.1767900131584825,-8.005,-7.672,-7.658,-7.576,0.8581872101258383,0.9389453770633612,0.4898635995081939,9.031698739439884,0.444,-9.137,9.019253766566575,0.0,-8.96075772373312,CC(SCC[C@@H]1C=C(CO)C(=O)CC1)=C(O)[C@@H](O)c1ccc(C)cc1,362.4910000000001,0.6425226277791941,3.8390200000000023,4.112055916624604
43,GPCR_5HT2C,100,DiffSBDD_48,DiffSBDD,-9.526,-9.273,-8.845,10000.0,0.04425211204798698,0.04736841074233908,,-9.166,-8.978,-9.318,-8.778,0.8631948280429165,0.8048396784711926,,2.409238129292405,0.444,-10.261,2.794960409018862,0.0,-8.756504647551578,CC(=O)[C@H]1O[C@H](C(=O)O)C[C@H]1CCNC[C@H](C)[C@@H](OCC(C)(C)C)[C@@H]1C=C[C@@H](F)C2(CC2)C1,467.62200000000036,0.3503816912293066,4.175200000000003,5.779532499343489
44,GPCR_5HT2C,100,DiffSBDD_49,DiffSBDD,-2.568,-0.528,10000.0,10000.0,0.0001564386319555648,0.36599054136152503,,-3.64,-3.303,10000.0,10000.0,0.5010119112033117,0.250696864194155,,8.017057498820495,0.333,-11.99,7.108211014455101,0.0,-6.075409924508543,C[C@H]1CC[C@@H]([C@H]2CC[C@@]3(C)OCC[C@](C)(F)[C@H]3C2)CC[C@@H]2OC(N)=N[C@H]2[C@@H]2C(=O)[C@@H]3C[C@@H]3[C@H]21,460.6340000000003,0.6171323893232352,4.669500000000004,6.044269154995431
45,GPCR_5HT2C,100,DiffSBDD_5,DiffSBDD,-3.388,-3.263,-2.068,-1.285,0.01318851101166093,7.231448955642673e-05,5.304349646344935e-06,-3.119,-2.869,-2.114,-1.518,0.9141666479695341,0.5839563256389041,0.0006476879431653396,8.372963042502406,0.333,-4.593,9.18592093271694,0.0,-3.853562219648471,CSCCCCC(=O)O,148.22699999999998,0.6016550099703739,1.6043,1.9867183918409435
46,GPCR_5HT2C,100,DiffSBDD_50,DiffSBDD,-4.7,-3.207,10000.0,10000.0,2.3617718442708717e-06,0.10237754229344027,0.0001678510341349148,-5.704,-4.98,10000.0,10000.0,0.7134290149847042,0.751262224336688,0.03659359133016518,9.185316347301274,0.333,-10.236,3.0703808430741764,0.0,-9.39297735084308,CO[C@@H]1CCC([C@@H]2SC(=O)C(O[C@]3(O)[C@H](O)[C@H](C)C[C@@H]3O)=C2CO)C[C@H]1Nc1cc(F)ccc1F,515.5750000000002,0.3460810522986927,1.9155999999999995,5.1729195566283925
47,GPCR_5HT2C,100,DiffSBDD_51,DiffSBDD,5.507,14.553,10000.0,10000.0,5.50467407169658e-05,1.5717406622904553e-06,8.638827541135445e-05,-5.207,5.125,10000.0,10000.0,0.02749486314645939,0.3490222321692817,0.05704328787291209,7.886425163955255,0.222,-6.542,7.968328631014185,0.0,-1.9533496516476658,CC[C@@H](C)NC(=O)NCCCCC1CC1,212.337,0.6258346486542994,2.6644000000000005,2.4004313116744935
48,GPCR_5HT2C,100,DiffSBDD_52,DiffSBDD,-6.724,-6.724,10000.0,10000.0,0.02594753297227307,0.1440960349944514,,-7.614,-7.086,-7.147,-7.322,0.7912559618209618,0.654506853897069,,3.7136086049781474,0.0,-8.389,3.9840110669881557,0.0,-6.0652570689989656,CO[C@@H](COCCCO)C[C@@H]1[C@@]2(C)[C@H](C)O[C@H]3[C@@H](CCC[C@@H](S)C(=O)O)OO[C@@H]3[C@@]12C,462.60500000000036,0.21790344086760374,2.4725,5.491417187765293
49,GPCR_5HT2C,100,DiffSBDD_53,DiffSBDD,-8.583,-7.546,10000.0,10000.0,0.04999469039541854,0.6140009121724437,0.24615107917779946,-8.265,-8.198,-8.641,-9.113,0.889818042802521,0.885162271913774,0.2657395448812933,2.035427691104326,0.444,-11.308,1.8761787099008675,0.0,-8.463247553624615,C[C@@H]1[C@H](O)[C@@H](NCCNCO[C@H]2OC3=C(C=CC(CN)=CC3)CC23CCCCC3)[C@@]2(O)C[C@H]2N1C,488.67300000000034,0.2582088340274381,1.5025000000000017,6.070828881420735
50,GPCR_5HT2C,100,DiffSBDD_54,DiffSBDD,-6.011,-5.327,-4.105,10000.0,0.1404918446255102,0.07877436287093734,,-6.045,-5.812,-5.587,-4.897,0.7881844079010014,0.7788393723299036,,7.869725418759328,0.222,-7.231,4.57014509341028,0.0,-5.929758625448801,CCCC(C)N1CCCO[S@@H]1[C@@H](C)c1ncn[nH]1,272.418,0.8090685526333918,2.607800000000001,5.017193513531988
