,protein_name,num_sample,mol_id,Model,FF_unminimised_Minimized Vina score,FF_unminimised_Vina score,FF_unminimised_Minimized Glide score,FF_unminimised_Glide score,FF_unminimised_VALIDITY3D_BOND_LENGTH,FF_unminimised_VALIDITY3D_BOND_ANGLE,FF_unminimised_VALIDITY3D_BOND_TORSION,FF_minimised_Minimized Vina score,FF_minimised_Vina score,FF_minimised_Minimized Glide score,FF_minimised_Glide score,FF_minimised_VALIDITY3D_BOND_LENGTH,FF_minimised_VALIDITY3D_BOND_ANGLE,FF_minimised_VALIDITY3D_BOND_TORSION,easydock_redocking_rmsd,easydock_plif,easydock_redocking_score,glide_redocking_rmsd,glide_plif,glide_redocking_score,SMILES,MW,QED,logP,SAScore
10,generic_title2,100,DiffSBDD_18,DiffSBDD,-7.544,-7.434,-5.887,-4.465,0.42102996168013745,0.33998968850987676,0.6181385369271812,-7.805,-7.205,-5.275,-4.81,0.8691738104351989,0.9404959581210802,0.8355790597097131,2.525012762343985,0.714,-8.297,2.184881453754608,0.0,-5.488325783014188,CC[C@H]1C(O)[C@@H]1NC(=O)SCNC(=O)c1ccccc1,294.37600000000003,0.720599539569463,1.586,3.724494739427957
11,generic_title2,100,DiffSBDD_19,DiffSBDD,-6.12,-5.578,10000.0,10000.0,6.329384563029105e-18,8.269134980747183e-08,2.5122909605336417e-06,-6.934,-6.431,-8.711,-8.108,0.8594234270667742,0.8428435102207387,0.0005998461078634446,7.513999356756249,0.0,-9.367,2.908573418152036,0.0,-6.236644157293067,O=C(C[C@]1(CF)CO1)N1C[C@H]2[C@@H]3CC[C@H](F)C=C=C[C@@]32C1,295.32899999999995,0.5894158670720739,2.0328,6.137570978062649
12,generic_title2,100,DiffSBDD_2,DiffSBDD,-3.639,-0.718,-7.858,10000.0,0.004039041894520949,0.5458364981861045,0.5181945261421349,-6.691,-6.431,-8.13,-7.228,0.7392688132542042,0.8249506186860804,0.39176924170367,3.72257212920621,0.286,-11.355,6.555116326381933,0.0,-4.866012849003021,CC[C@H]1C/C=C\CC(C)(C)[C@@H](N2CC(=O)N(Cc3ccc4c(c3)CC=C(F)[C@@]43CO3)[C@@H](O)C2)C1=O,482.59600000000023,0.52425632075103,3.6243000000000025,5.390033174605347
13,generic_title2,100,DiffSBDD_20,DiffSBDD,-7.178,-7.044,-7.819,10000.0,0.0012898286102411946,,,-8.484,-7.743,-8.496,-8.019,0.8895615479194854,,,1.0454231041385427,0.286,-10.287,10.692399807185664,0.0,-6.081554645107312,C#C[C@@H](O)C1=C[C@H]2C[C@H](OC)N(CSC[C@@H]3C[C@@]34C=C(C)C=CC4)C[C@H]2CC=C1O,427.6100000000003,0.6203522245767484,4.266300000000004,6.241083168111679
14,generic_title2,100,DiffSBDD_21,DiffSBDD,-2.895,1.317,10000.0,10000.0,0.18131957081248923,,,-4.864,-4.08,-5.957,10000.0,0.7488737888558994,,,7.025422549569528,0.0,-9.746,12.167747012390711,0.0,-4.463056808426098,C=C[C@H]1[C@@H](NC(=O)O)[C@@H](OC)S[C@H]1NC(C)=C=C1OC[C@H](OCC[C@@H]2CO[C@H]3[C@H](C)C[C@@H]4C[C@@]243)[C@H]1CF,538.6820000000004,0.2847024455029941,3.8987000000000025,6.793233368054701
15,generic_title2,100,DiffSBDD_22,DiffSBDD,-5.163,-3.612,-6.208,10000.0,0.0004945740295744222,,,-5.072,-4.846,-5.89,-6.051,0.8280330888454053,,,2.530000820918079,0.286,-6.255,1.9697881791237197,0.0,-6.471019179159365,CCN[C@@]1(O)C[C@H]1Cc1ccsc1,197.303,0.7187199870978367,1.6085999999999998,4.056262942614429
16,generic_title2,100,DiffSBDD_23,DiffSBDD,-5.011,-5.217,10000.0,10000.0,0.08924202346683648,0.37556096541672884,,-5.39,-4.847,10000.0,10000.0,0.7697532202985331,0.8366375309420778,,5.369780349325287,0.0,-8.603,11.790012192718638,0.0,-4.964311807745171,C[C@H](OCC[C@@H](F)[C@@H](O)F)[C@H]1CC[C@@H](N2C[C@H](OC3C=CC=CC3=O)[C@H](O)[C@@H](F)C2(C)C)C1(F)F,511.52800000000025,0.4636721633529193,3.063600000000002,5.853380347568379
17,generic_title2,100,DiffSBDD_24,DiffSBDD,-7.968,-7.574,10000.0,10000.0,5.586519871021537e-07,1.8471328685604438e-10,6.219107647442857e-07,-5.443,-4.707,-6.388,-6.68,0.4787101139393263,0.4068268116192917,0.00023347469099797743,5.744647182377696,0.0,-8.301,4.255260981093282,0.0,-6.017587490244573,C=CC1=C(CCCCC[C@@H](O)[C@@H]2O[C@@H](C(C)(C)O)CC[C@H]2CC)COC=CC1,392.5800000000002,0.5103165643183771,5.059100000000007,4.851460095045079
18,generic_title2,100,DiffSBDD_25,DiffSBDD,-5.621,-5.338,-7.353,10000.0,0.002388115863718129,0.4953579381632835,0.5697546452439467,-7.361,-7.361,-7.901,10000.0,0.7563089597526752,0.8885859075551004,0.6142950432150184,5.419415293645616,0.286,-11.32,11.954185020927818,0.0,-5.401645083308402,C=C1/C=C/[C@@H]2C[C@@H]2C(=CC)NC[C@@H](CC(=O)O)CN1CCC1=Cc2ccccc2CC1=O,432.5640000000002,0.7301552828629727,4.191200000000003,5.050057430217411
19,generic_title2,100,DiffSBDD_26,DiffSBDD,-6.496,-8.252,10000.0,10000.0,3.797028878026716e-12,0.045191836667076477,,-8.192,-7.954,-8.62,-8.063,0.81540111688309,0.6959779359319249,,5.585695293933125,0.0,-8.0,9.745980308802457,0.0,-5.397691193611116,CC(C)[C@H](C=O)C[C@H]1C[C@H]2CCN3CC[C@H](NCC(=O)O)[C@@H]3[C@H]2C1,336.4760000000001,0.6961501012302148,2.0108000000000006,4.565587151013203
20,generic_title2,100,DiffSBDD_27,DiffSBDD,-4.058,2.616,10000.0,10000.0,0.007707772874678952,0.654266219152977,0.18833278936552422,-3.866,-3.866,-7.433,10000.0,0.6787619317499527,0.8198100150349998,0.5841232201038978,6.612085792319999,0.286,-8.162,7.611187926599087,0.0,-4.913206907596956,C=CO[C@H]1[C@H](CCC)OC[C@H]([C@H](C)[C@H](O)[C@H](C)C(=O)Cc2cccc3c2O[C@@]24C[C@H]2[C@]34CO)S(=O)(=O)NC12CC2,575.7240000000003,0.3430054783879547,2.3743000000000007,6.626779658000522
21,generic_title2,100,DiffSBDD_28,DiffSBDD,-8.195,-7.606,-7.767,10000.0,0.00026784704072407915,0.3381604860035519,0.013895043356901627,-8.488,-8.595,-7.444,-5.3,0.8087005986853705,0.8579926806814642,0.026290605271664266,3.6505289383063055,0.429,-9.054,10.081809310383148,0.0,-4.978060611424707,CC(C)(C(=O)C1(O[C@H]2[C@H](O)C(=O)N(C(=O)c3ccc(Cl)cc3F)[C@]3(C)C[C@H]23)CC1)[C@]1(O)C[C@@H]1O,495.93100000000027,0.5119863165961148,1.6097999999999997,5.033323581708099
22,generic_title2,100,DiffSBDD_29,DiffSBDD,-6.369,-5.913,-4.048,10000.0,0.000985611398924332,0.5663482293118733,0.015138758465576045,-7.165,-6.723,-6.173,10000.0,0.7650260787500832,0.7952994226599978,0.091672784006857,2.7476146857844643,0.286,-8.799,11.442564288392349,0.0,-7.65027313632411,CCCCCCCN(O)NCC1CCN(C(=O)[C@@H]2CCCC(F)=N2)CC1,370.5130000000001,0.45724058422503994,3.311700000000002,3.799833391983851
23,generic_title2,100,DiffSBDD_3,DiffSBDD,-5.181,-1.936,10000.0,10000.0,1.0804130818888305e-05,0.024953788167861927,0.002218496562537341,-7.397,-4.545,10000.0,10000.0,0.5685123798180103,0.4167108209350197,0.002949163211912154,6.028015051363048,0.0,-10.459,5.978441863268591,0.0,-4.723929217610269,CO[C@]1(CC[C@@H]2CC[C@H]3C[C@]2(C)C[C@@H]2[C@H]3C23CC3)C[C@@]1(O)C[C@@H]1[C@@H]2CC[C@H]3[C@@H](C[C@H](C)[C@@]4(CF)C[C@@H]34)[C@H]12,510.7780000000004,0.3857635046064397,7.433200000000009,7.37199227827888
24,generic_title2,100,DiffSBDD_30,DiffSBDD,-6.557,-6.397,-2.203,0.6469,0.017064572459486428,0.46021518879356194,0.02813580480676153,-6.371,-5.989,-2.457,-1.977,0.9550359922577487,0.8483375590226707,0.09466238729605876,1.6608950398304325,0.714,-7.055,1.2232352530850534,0.0,-4.1248162290923585,C[C@H](N)CNCC(=O)NCCOc1ccccc1,251.32999999999998,0.5735399009491562,0.1183999999999999,2.3829782254180607
25,generic_title2,100,DiffSBDD_31,DiffSBDD,4.695,8.262,10000.0,10000.0,3.64564649131718e-05,0.24749681817937855,1.7934680354565537e-05,-0.07,0.542,10000.0,10000.0,0.5694544414115247,0.28174053380897157,0.00013826345053583064,6.631602366961426,0.429,-10.014,10.172185036789323,0.0,-6.246522725952157,CC(C)[C@@H]1[C@@H]2CN(CC[C@H]3CC[C@@H]4[C@H](CO3)[C@@H]4[C@@H](CCC(=O)[C@H]3CC[C@]4([C@@H]5C(=O)C[C@H](C)[C@@H]5O)CCC[C@@H]4C3)[C@@H](C)O)[C@@H]21,597.8810000000004,0.326146730097801,5.522800000000008,5.953436178079205
26,generic_title2,100,DiffSBDD_32,DiffSBDD,-2.607,-1.07,10000.0,10000.0,4.7198026387608174e-06,0.7509572246682139,,-3.72,-2.747,10000.0,10000.0,0.6891570892038024,0.5777451320629797,,11.318532213121074,0.286,-9.378,3.7702191616707466,0.0,-3.654742011624344,C=C1CC[C@@H](CC)CCC[C@H]([C@@H]2OO[C@@]3([C@@H](C)OC(=O)[C@@H](F)[C@]4(OF)N[C@@H]4CO)[C@H]([C@H]2O)[C@H]3S)[C@H](O)C1,551.6490000000003,0.10098892434651896,2.0896999999999997,6.686030110355376
27,generic_title2,100,DiffSBDD_33,DiffSBDD,-6.729,-2.724,-7.25,10000.0,0.2713804743235312,0.649459124997148,0.007941716431357024,-7.389,-5.99,-7.388,-7.018,0.747150284868911,0.8123964448207358,0.07593254826920764,2.813591802897736,0.0,-8.916,5.072008983883071,0.0,-6.862733089574877,C=C1[C@H](SCCCNC2CCC(F)(F)CC2)N(C(=O)O)[C@]12O[C@@H]2C,362.44200000000006,0.4312950171725913,3.2681000000000013,4.938640951659337
28,generic_title2,100,DiffSBDD_34,DiffSBDD,-8.276,-7.88,-6.421,10000.0,0.06264327393465499,0.579356527776764,0.012414474180343138,-8.856,-8.479,-6.364,-6.164,0.8139442002715862,0.7642490289567742,0.3610341704366322,1.7070394723028521,0.0,-9.019,8.767900066304787,0.0,-6.926194527602972,Cc1ccccc1-c1cc(Cl)cc(CNC(=O)C(C)[C@H]2CCCO2)n1,358.869,0.8733656149653798,4.141720000000003,3.2001838077169777
29,generic_title2,100,DiffSBDD_35,DiffSBDD,-6.831,-6.443,-7.893,10000.0,0.016299737063729017,0.3769896278568082,0.7589963480664675,-6.329,-6.323,-8.232,-8.102,0.8074411224944292,0.9258488374574035,0.8490095713742594,3.5576736690545228,0.571,-10.023,3.528248090945905,0.0,-5.5727598624782955,COCOC1=CCC=C(Cl)C([S@@](=O)C(=O)C[C@H](C)[C@@H]2CN(c3ccccn3)C[C@H]2F)=C1,468.97800000000024,0.5355279820554211,4.072100000000003,4.928019730826275
30,generic_title2,100,DiffSBDD_36,DiffSBDD,-9.324,-8.678,-8.334,10000.0,0.38700704711893963,0.1868522716196565,0.003076279715302489,-8.878,-8.779,-8.245,-8.393,0.8779654829698503,0.615954164078415,0.1535257234603919,1.7924217584039759,0.571,-10.354,0.9904480338887648,0.0,-7.28023749359943,C[C@@]1(C(=O)N[C@H](CCC2=CC=C3C=CC=CC32)C(=O)O)CCC[C@H]1O,343.423,0.6914616580462501,2.495700000000001,4.457305308114426
31,generic_title2,100,DiffSBDD_37,DiffSBDD,-6.817,-5.754,10000.0,10000.0,0.3726920317081133,0.8718666808013602,0.1427117857878415,-7.32,-7.263,10000.0,10000.0,0.9088989545623803,0.7301732825406891,0.3825905168962324,5.033186941855694,0.0,-8.021,14.162000459145201,0.0,-1.8753345542990578,C#COc1ccc(C[C@H]2CC[C@H]3[C@H]2S[C@@H](C)N3C)c(OC(=O)O)c1,347.43600000000004,0.5115329604480654,3.427200000000002,4.533863372565493
32,generic_title2,100,DiffSBDD_38,DiffSBDD,-1.516,-0.547,10000.0,10000.0,0.00598122309887681,0.030936348695830125,,-1.784,-1.784,10000.0,10000.0,0.3954054583751873,0.386175925644982,,8.60432231497635,0.0,-9.12,7.465353522933927,0.0,-5.541912917414588,C[C@H]1C[C@@H](O)[C@@]2(C)C/C(=C\N(N([C@H](C)OO)[C@H]3CC3(F)F)C1)[C@@H](O)C[C@]1(O)C[C@@H](CO[C@@H]3C=CCOC3(F)F)CC[C@H]12,608.6700000000001,0.11234904593825024,3.9060000000000024,7.423595148171212
33,generic_title2,100,DiffSBDD_39,DiffSBDD,-5.375,-4.535,-4.57,-3.851,0.013448234836282713,0.002928704019177134,5.566181528996611e-05,-5.444,-5.28,-5.359,-5.529,0.8605010453151163,0.7274212623016533,0.27648948832101866,4.626981975326898,0.286,-7.474,3.0832541002716756,0.0,-5.585001331192905,OC1(O)C[C@H]1CCCNCCCCC1=CC=CC=CC1,277.4080000000001,0.448472205171694,2.6698000000000004,3.6789217003188934
34,generic_title2,100,DiffSBDD_4,DiffSBDD,-3.08,-2.402,10000.0,10000.0,0.003249928333086113,0.0024394933701443566,0.00019078382161112292,-4.046,-4.046,10000.0,10000.0,0.3160626557681247,0.3564629118403376,0.1493315138913519,11.709765956871465,0.0,-9.733,13.625359175315952,0.0,-5.243429026078225,C=CO[C@@]1(C)CC[C@@H](C[C@H]2CC[C@H]([C@@H]3C[C@@]3(O)[C@]3(C)CO[C@@H]4C[C@H]4OO3)[C@H](O)C2)[C@H](CC)C1=O,478.6260000000004,0.42550479647964107,3.706800000000003,5.948173586950498
35,generic_title2,100,DiffSBDD_40,DiffSBDD,1.133,4.222,10000.0,10000.0,0.00023720495552133022,0.03597895372816287,0.5807610674813383,-2.142,-0.759,10000.0,10000.0,0.5176533425154238,0.7149858784575711,0.30893325880944295,5.561273866953129,0.571,-10.201,12.188480091969152,0.0,-6.34495246292053,C[C@@H]1CC[C@@H](OCCC(OC(N)=O)[C@@H]2C[C@@]23Cc2ccccc2N3)c2ccccc2[C@H]1N1OC=C2CC[C@@H](NCN)C[C@@H]21,587.7650000000003,0.2373278292435696,5.054200000000005,5.94178930629942
36,generic_title2,100,DiffSBDD_41,DiffSBDD,-9.018,-7.509,10000.0,10000.0,0.18190367481627315,0.752220371352065,0.0754162469771694,-10.756,-10.327,-8.435,-7.458,0.8714800419689139,0.9624350092050094,0.02830333417573827,2.7935266139518244,0.429,-11.894,,,,CC[C@H]1C[C@H]1CN1C[C@H](F)[S@TB5](O)(N[C@@H]2CN3C(Cc4c(ccc5ccc(F)cc45)C3(C)C)[C@H]2O)C1,505.6750000000003,0.5554594407177504,4.580800000000004,5.396062051057608
37,generic_title2,100,DiffSBDD_42,DiffSBDD,-10.692,-8.374,10000.0,10000.0,0.007361095779456349,0.05953882939272238,0.04185048409604551,-9.504,-8.763,-8.06,-7.199,0.7601147703704377,0.8683790570176138,0.5891196678788171,1.359517405463268,0.571,-11.717,1.1098455944222396,0.0,-5.5677968357995615,C[C@H]1[C@@H]([C@@H]2C[C@@H]3C[C@H]4CC[C@@]2(C3)[C@H](O)C4)S[C@H](C)[C@H]1C(=O)C1=C(Nc2ccccc2)C1(F)F,473.6290000000002,0.5587091610573547,5.904100000000006,6.505888719694657
38,generic_title2,100,DiffSBDD_43,DiffSBDD,-3.843,2.868,10000.0,10000.0,0.0001428832141312002,0.278212480306947,,-6.873,-3.374,-7.333,10000.0,0.718540083435335,0.5101754485582922,,10.62601529670056,0.571,-10.875,11.834887958269386,0.0,-4.642911598612937,C[C@@H]1S[C@@]12OCCC1ON(C3=C[C@H](C(F)(F)F)[C@@H]([C@@H]4C[C@@H](C[C@@H]5CC[C@@H]6C[C@@H]65)[C@@H]5C[C@H]45)CC3)C[C@H]12,509.6780000000003,0.3956352718260945,6.651100000000008,6.507693029263169
39,generic_title2,100,DiffSBDD_44,DiffSBDD,-7.873,-7.16,-7.216,-5.586,0.14353035394584096,0.3984754589455215,0.7871360646924584,-7.11,-6.95,-7.813,-8.414,0.9407203429666164,0.8822499055846327,0.7154521812848538,2.149958894955901,0.571,-8.773,2.704219688325551,0.0,-7.174130308991649,NC[C@@]1(CCCC(=O)C=Cc2ccccc2O)[C@H]2O[C@]21C(=O)CO,331.36800000000005,0.4556076413114632,0.8024999999999999,4.224464433773627
40,generic_title2,100,DiffSBDD_45,DiffSBDD,-5.898,-4.079,10000.0,10000.0,0.00010292477882635235,0.0008227420689529475,0.019420689714571972,-7.388,-6.74,10000.0,10000.0,0.4530404968154336,0.668355437299728,0.18002445600465813,10.021729303159532,0.0,-8.614,10.318490753580258,0.0,-5.589276279212787,CO[C@H](C(C)=C1CC2=CN3C(=CN2C1)C[C@@H](N1CCC[C@@H]1C)S3(=O)=O)[C@@H](O)CC(C)C,451.63300000000027,0.6261803910395785,2.972900000000001,5.337139275216976
41,generic_title2,100,DiffSBDD_46,DiffSBDD,-7.942,-7.106,-4.092,10000.0,0.011573529713892958,0.0008200433977590736,0.00018711420017154142,-7.101,-5.803,-4.38,10000.0,0.8760211823792879,0.8179831083322348,0.00024902026800420447,7.011048667401094,0.0,-8.302,5.911668710716269,0.0,-5.230052944687022,CO[C@@H]1C(=O)C[C@H]2C[C@@]2(O)[C@H]1CSc1cccc(OC(F)(F)F)c1,362.369,0.8163186619166607,3.032300000000001,4.209540921881849
42,generic_title2,100,DiffSBDD_47,DiffSBDD,-9.041,-8.969,-6.801,10000.0,0.05135015403582347,0.24206700357787725,0.2354484114717307,-8.732,-8.039,-7.171,-6.902,0.8971014293680507,0.8614838591245724,0.2424664461227585,9.231603066920998,0.429,-9.656,2.411589843448969,0.0,-5.322509996661864,CC(C)[C@H](CO)NC(=O)c1ccc2c(c1O)C[C@@H](C[C@H]1SC(=O)C[C@@H]1O)O2,395.47700000000015,0.5723426128793507,1.2255,4.39534305723883
43,generic_title2,100,DiffSBDD_48,DiffSBDD,-7.414,-6.716,-7.345,10000.0,0.0003101252519226049,0.5981673897426891,0.19214367898860563,-7.2,-6.863,10000.0,-6.591,0.7603416056943636,0.9301551477667405,0.6767785564284134,3.4142379335170343,0.0,-8.042,10.226595573987927,0.0,-4.582079042726184,C=NC(=O)C[C@H]1CCN(c2ccc(CO[C@H](C=C=O)CC)cc2)S(=O)(=O)N1,393.46500000000026,0.5308843560505261,1.4,4.485829852988324
44,generic_title2,100,DiffSBDD_49,DiffSBDD,-7.87,-7.691,-8.694,10000.0,0.0036228580395167346,0.08306626170492953,0.001044217538612006,-7.827,-7.654,-9.255,-7.527,0.6712327896619964,0.8860383050116144,0.46607765274951296,1.5458185827933015,0.571,-9.665,11.928427955107987,0.0,-7.970460751783825,CCCCS(=O)(=O)NC(=O)CCN(O)[C@H]1CCC(Cc2ccc(F)c(CF)c2F)=C[C@H]1C#N,487.54400000000015,0.36500504926713095,3.5327800000000025,4.367999705779191
45,generic_title2,100,DiffSBDD_5,DiffSBDD,-5.733,-2.945,-7.509,10000.0,0.08127775375074879,0.14647011062605142,0.07154389425855347,-7.754,-5.771,-7.184,10000.0,0.8850690826410545,0.8545320191896414,0.33746449947611573,3.4570028671566666,0.429,-9.756,,,,Cc1c(OCCC[C@@H](O)[C@@H]2OCC[S@](O)(Nc3ccccc3)[C@H]2C(=O)O)ccc2nc(N)oc12,491.56600000000026,0.2806329298108909,3.3950200000000015,4.5550635984267345
46,generic_title2,100,DiffSBDD_50,DiffSBDD,-6.265,-5.732,-7.917,10000.0,0.08273802873439984,0.4680429012084764,,-7.51,-6.735,-7.93,-7.4,0.6943965462108224,0.8761010545375069,,6.063638630759954,0.0,-8.045,,,,C=C(NC1=N[C@@H]([C@H]2C[C@]2(C)OS(O)(O)[C@@H]2CCC[C@H](F)[C@H]2O)SC1)[C@@H](C)O,424.56000000000006,0.4452522665429997,2.6542000000000003,5.811274163004948
47,generic_title2,100,DiffSBDD_51,DiffSBDD,-7.472,-5.469,-8.887,10000.0,0.29842362007587897,0.5640118807426312,0.2685576620074223,-7.653,-7.653,-7.569,10000.0,0.9354160219325829,0.9292408895726273,0.622906078641306,10.649688008409946,0.429,-10.715,12.85045591823624,0.0,-5.9317057365868795,COC1CN(N2Cc3cc(NC#N)ccc3C(=O)[C@H]2C)CC=CN1C[C@@H](C)c1cccc(C)c1,459.5940000000003,0.5151055387393705,4.097300000000003,4.590888195800195
48,generic_title2,100,DiffSBDD_52,DiffSBDD,-8.086,-7.349,-5.962,10000.0,0.08459081924950529,0.592076448103611,,-7.738,-7.445,-7.11,-6.357,0.9032945545140826,0.7554738674660222,,2.207322174449888,0.0,-9.202,2.540386418343012,0.0,-7.0462979386191025,O[C@H]1[C@@H]2CCC[C@@H]2C[C@H]2[C@H](CCCO[C@H]3CC=C(F)CC3)N12,309.425,0.6240318529159864,3.380300000000002,4.892176560329448
49,generic_title2,100,DiffSBDD_53,DiffSBDD,-5.408,-3.172,10000.0,10000.0,7.718410133065233e-21,0.0004737128031423164,,-3.182,-0.389,10000.0,10000.0,0.3179764789953698,0.4637348743930757,,3.087257952725471,0.286,-8.713,11.233703688673906,0.0,-5.268319313470382,C=CCC(C)(C)CCCSC=C=C1[C@@H](CCC)CC[C@@H]2[C@H]1CC[C@H]1[C@@H](C)CC(=O)N21,429.7140000000003,0.21657693198316005,7.3668000000000085,5.117739500302357
50,generic_title2,100,DiffSBDD_54,DiffSBDD,-6.596,-5.869,-6.382,10000.0,0.0027955341329562117,0.39416984312063086,,-7.393,-6.479,-6.779,-6.353,0.9083798067794367,0.9675219000034805,,3.2722676303206693,0.0,-7.391,6.3390998793137685,0.0,-3.74186448988019,CC(C)(C)[C@H]1C[C@H]2C[C@@]2([C@@H](C2CC2)C(C)(F)F)C1,256.37999999999994,0.6563348934538962,5.130200000000005,4.714530685678122
51,generic_title2,100,DiffSBDD_55,DiffSBDD,-7.778,-6.902,-6.31,10000.0,0.2492726752315688,0.5860433285817994,0.3772670312719634,-7.779,-6.933,-6.4,-6.143,0.8929908357566073,0.9299357219863876,0.4612453991351019,1.0772010335432598,0.429,-8.231,2.643044978945711,0.0,-6.559784169584724,C[C@@H]1S[C@H](NO)CN1c1ccc(F)cc1,228.29199999999997,0.759215797690587,2.0298,3.825620790173999
